q0 (scalar),q1,q2,q3
0.3397812486256307,0.6574427957926676,-0.511331793296439,0.43687237324758366
0.33485826796893925,0.6516644052763038,-0.5186759445658846,0.44065713179002414
0.32989313318004515,0.6458039790149115,-0.525954801540911,0.44438641755258645
0.3248864693023424,0.6398622547569862,-0.5331674479117579,0.44805976106857326
0.31983890660717607,0.633839980485343,-0.5403129757036855,0.45167669991366055
0.31475108051449996,0.6277379143229552,-0.5473904853912767,0.45523677876411034
0.30962363151288574,0.6215568244375175,-0.5543990860116749,0.45873954945409
0.3044572050788939,0.6152974889447437,-0.5613378952767438,0.46218457103209004
0.2992524515958171,0.6089606958104121,-0.5682060396841362,0.46557140981643397
0.29401002627180584,0.6025472427511724,-0.5750026546272556,0.4688996394498729
0.28873058905738636,0.5960579371341228,-0.581726884504099,0.47216884095325845
0.2834148045623819,0.5894935958751738,-0.5883778828249653,0.47537860277828625
-0.27806334197224725,-0.5828550453362096,0.5949548123190167,-0.47852852085930453
-0.2726768749638276,-0.5761431212210602,0.6014568450396804,-0.48161819866418026
-0.26725608162055126,-0.5693586684702975,0.6078831624688754,-0.4846472472442178
-0.2618016443470686,-0.5625025411548691,0.6142329556200531,-0.48761528528312126
-0.256314249783346,-0.5555756023685818,0.6205054251400376,-0.49052193914499814
-0.2507945887182277,-0.54857872411945,0.6266997814096537,-0.49336684292139427
-0.24524335600247454,-0.5415127872199217,0.632815244643129,-0.4961496384773573
-0.23966125046129153,-0.5343786811759957,0.6388510449862588,-0.4988699754965204
-0.23404897480635528,-0.5271773040752457,0.6448064226133199,-0.5015275115252031
-0.22840723554735254,-0.5199095624737623,0.6506806278227225,-0.5041219120155213
-0.22273674290303944,-0.5125763712820304,0.656472921131388,-0.5066528503675016
-0.2170382107118347,-0.5051786536497538,0.6621825733678389,-0.5091200079701975
-0.21131235634195764,-0.49771734084964375,0.667808865763993,-0.5115230742417963
-0.20555990060112056,-0.490193372160184,0.6733510900456452,-0.5138617466687184
-0.1997815676457889,-0.48260769474738824,0.6788085485216308,-0.5161357308436995
-0.19397808489002005,-0.47496126354556467,0.6841805541716544,-0.5183447405028518
-0.18815018291389132,-0.46725504113710314,0.6894664307327771,-0.5204884975617021
-0.18229859537152998,-0.45948999763129805,0.6946655127845495,-0.5225667321501972
-0.1764240588987562,-0.45166711054222586,0.6997771458327773,-0.5245791826466782
-0.17052731302035046,-0.4437873646656887,0.704800686391915,-0.5265255957108146
-0.16460910005695736,-0.43585175195524156,0.7097355020660711,-0.5284057263154964
-0.15867016503163747,-0.4278612713973196,0.7145809716286186,-0.5302193377776802
-0.152711255576079,-0.41981692888547806,0.7193364851003992,-0.5319662017881834
-0.14673312183648102,-0.4117197370937652,0.7240014438265108,-0.5336460984404262
-0.14073651637912052,-0.40357071534923933,0.7285752605516705,-0.5352588162581148
-0.134722194095614,-0.39537088950364974,0.7330573594941423,-0.5368041522218624
-0.12869091210788688,-0.38712129180429566,0.7374471764182197,-0.538281911794748
-0.1226434296728626,-0.3788229607640801,0.7417441587052558,-0.5396919089468049
-0.11658050808688183,-0.37047694103077583,0.7459477654232302,-0.5410339661784399
-0.11050291058986572,-0.3620842832555172,0.7500574673948455,-0.5423079145427778
