q0 (scalar),q1,q2,q3
0.7427029505553022,-0.1004801245767493,-0.6520722716380591,-0.11444572671039546
0.7450839044785632,-0.11508606674893467,-0.6496535231293967,-0.09775209671818642
0.7470896862177271,-0.1296340596206965,-0.6469076545075313,-0.08100924560147665
0.7487192858012843,-0.14411677783951135,-0.6438360484000059,-0.06422560389001422
0.7499718826767691,-0.15852692892060916,-0.640440251452997,-0.047409622652839926
0.7508468461239329,-0.17285725691895903,-0.6367219735525317,-0.030569769242919795
0.7513437355723303,-0.18710054608285617,-0.6326830869635087,-0.013714523033577598
0.7514623008231602,-0.20124962448727013,-0.6283256253869569,0.0031476288511246464
0.7512024821752485,-0.21529736764512494,-0.6236517829360049,0.020008195809909552
0.7505644104551086,-0.22923670209469305,-0.6186639130310793,0.036858688039557636
0.7495484069510673,-0.2430606089612962,-0.6133645272148869,0.05369062080977886
0.7481549832514857,-0.2567621274915203,-0.6077562938877771,0.07049551873553006
0.7463848409871594,-0.2703343585581644,-0.6018420369641222,0.08726492004462628
0.7442388714780265,-0.2837704681341586,-0.5956247344503905,0.10399038083849813
0.7417181552843606,-0.2970636907337036,-0.5891075169456322,0.12066347934394878
0.7388239616626765,-0.31020733281889484,-0.5822936660651267,0.1372758201537707
0.7355577479266211,-0.3231947761701221,-0.5751866127879912,0.1538190384540857
0.731921158713173,-0.3360194812185412,-0.5677899357295797,0.1702848042362807
0.7279160251545168,-0.34867499033894467,-0.5601073593395419,0.1866648264914182
0.7235443639560135,-0.3611549311013696,-0.5521427520264509,0.20295085738500837
0.7188083763807296,-0.373453019479809,-0.5439001242099428,0.2191346964100428
0.7137104471410332,-0.3855630630164076,-0.5353836263013501,0.23520819451619632
0.7082531431978204,-0.3974789639395508,-0.5265975466138435,0.2511632582131192
0.7024392124679735,-0.40919472223427666,-0.5175463092031388,0.2669918536457535
0.6962715824407012,-0.42070443866346396,-0.50823447163985,0.2826860106396211
0.6897533587034607,-0.43200231773827547,-0.49866672271461615,0.29823782671404614
0.6828878233781994,-0.44308267063636164,-0.48884788007715374,0.3136394710612924
0.6756784334687096,-0.4539399180663537,-0.47878288781042483,0.3288831884896108
0.6681288191199211,-0.4645685930772046,-0.4684768139411431,0.34396130332821173
0.660242781790015,-0.47496334381096406,-0.4579348478878689,0.35886622329219675
0.652024292336275,-0.4851189361976,-0.4471622978479812,0.3735904433055027
0.6434774890156407,-0.4950302565905099,-0.4361645881248405,0.38812654927993295
0.6346066754009709,-0.5046923143413968,-0.42494725639648795,0.4024672218483748
0.6254163182140652,-0.5141002443132106,-0.41351595092725874,0.41660524005032096
0.6159110450765342,-0.5232493093298904,-0.4018764277237103,0.43053348496784044
0.6060956421796543,-0.5321349025616766,-0.3900345476362996,0.4442449433101684
0.5959750518743747,-0.5407525498447873,-0.37799627340826863,0.4577327109451089
0.5855543701826954,-0.5490979119342954,-0.3657676666732239,0.4709899963754741
0.5748388442316671,-0.557166786689068,-0.3533548849029207,0.4840101241588067
0.5638338696113039,-0.5649551111876724,-0.3407641783067913,0.4967865382686668
0.5525449876577416,-0.5724589637741778,-0.3280018866847755,0.5093128053957886
0.5409778826630087,-0.5796745660328291,-0.3150744362350415,0.5215826181874451
