q0 (scalar),q1,q2,q3
-0.2768120882824418,0.5659345889135596,0.20949087649740825,0.7478012312883027
-0.29629238586932133,0.5712244891095144,0.19460464872655625,0.7402988827571289
-0.31556961945506096,0.5761229005739333,0.1795850486501862,0.7322891703504675
-0.33463057738668034,0.58062646618028,0.1644423699519447,0.7237775835251081
-0.3534621962357293,0.5847320994096459,0.14918699066741772,0.7147699556974977
-0.3720515697513087,0.5884369864660963,0.13382936607154378,0.7052724602458081
-0.3903859577053712,0.5917385882051062,0.11838002151309038,0.6952916062790117
-0.4084527946242362,0.5946346418737625,0.10284954520110597,0.6848342341758621
-0.4262396984003382,0.5971231626615415,0.0872485809482901,0.6739075108968416
-0.4437344787783043,0.5992024450605997,0.07158782087625615,0.6625189250722839
-0.46092514570954796,0.6008710640346436,0.0558779980876851,0.6506762818700402
-0.4777999175696468,0.6021278759955774,0.040129879310393,0.6383876976462084
-0.49434722923288177,0.6029720195872623,0.02435425751835372,0.6256615943825868
0.5105557399983957,-0.6034029162758464,-0.008561944534733681,-0.6125066939146695
0.5264143413625427,-0.6034202707462635,0.007236236377991816,-0.598932011954135
0.5419121646321033,-0.6030240711046261,0.02302945793576189,-0.5849468519099289
0.5570385883731416,-0.6022145888863779,0.03880689625340985,-0.5705607985121706
0.5717832456904072,-0.6009923788701971,0.054557738262813446,-0.55578371124326
0.586136031332287,-0.5993582786977777,0.0702711891236316,-0.5406257175806791
0.6000871086164398,-0.5973134082997528,0.08593647962154853,-0.5250972060561256
0.6136269161713667,-0.5948591691281498,0.10154287354895586,-0.509208819135732
0.6267461744892981,-0.591997243195905,0.1170796750630125,-0.4929714459262506
0.6394358922859045,-0.5887295919240958,0.1325362360160411,-0.4763962147122048
0.6516873726624738,-0.5850584547976809,0.1479019632532371,-0.4594944853291169
0.6634922190663307,-0.5809863478306698,0.1631663258726872,-0.4422778413780462
0.6748423410454154,-0.5765160618417712,0.17831886244272396,-0.4247580822867662
0.6857299597930747,-0.571650660541706,0.19334918817166846,-0.40694721522302635
0.6961476134792676,-0.5663934784334932,0.2082470020250476,-0.3888574468654396
0.706088162364531,-0.5607481185271477,0.2230020937854085,-0.3705011750376343
0.7155447936932005,-0.5547184498703569,0.23760435104989205,-0.35189098021140475
0.7245110263625325,-0.5483086048968301,0.25204376616076823,-0.3330396168846849
0.7329807153645289,-0.5415229765941327,0.2663104430641848,-0.31396000484025255
0.7409480559974183,-0.5343662154929542,0.2803946040924286,-0.29466522029115466
0.7484075878439083,-0.5268432264798646,0.2942865966650505,-0.2751684869189254
0.755354198513483,-0.5189591654357523,0.3079768999042617,-0.2554831668107347
0.7617831271461808,-0.5107194357022389,0.3214561311600679,-0.23562275130168064
0.767689967675449,-0.5021296843785003,0.334715052440669,-0.21560085172850357
0.7730706718478418,-0.49319579845102596,0.3477445767437171,-0.1954311901010546
0.7779215519974918,-0.4839239007589732,0.36053577428409445,-0.17512758969791611
0.7822392835734514,-0.4743203457978784,0.37307987861394115,-0.15470396559261693
0.7860209074181737,-0.4643917153646037,0.3853682926307416,-0.13417431511693623
0.7892638317955719,-0.454144814046502,0.3973925944693487,-0.11355270826783095
