q0 (scalar),q1,q2,q3
-0.2768120882824418,0.5659345889135596,0.20949087649740825,0.7478012312883027
-0.2879677764962255,0.5690051211450656,0.20100138898799008,0.7435766089888841
-0.2990590185642303,0.571948312090569,0.19246691809545138,0.7391855769365278
-0.3100833323066374,0.574763503074592,0.1838893738034784,0.734629117828309
-0.32103825052194573,0.5774500640675854,0.1752706757354283,0.7299082513832794
-0.33192132153912113,0.5800073938269252,0.16661275272472426,0.7250240341142571
-0.3427301097662728,0.5824349200314706,0.15791754238318975,0.7199775590913835
-0.3534621962357293,0.5847320994096459,0.14918699066741772,0.7147699556974977
-0.36411517914539443,0.586898417861023,0.14042305144327275,0.709402389375385
-0.3746866743962631,0.5889333905713762,0.13162768604862304,0.7038760613669546
-0.38517431612597236,0.5908365621211804,0.1228028628543999,0.6981922084444064
-0.39557575723827426,0.5926075065875334,0.11395055682408342,0.692352102633446
-0.4058886699283069,0.5942458276394753,0.10507274907171305,0.6863570509286095
-0.41611074620354843,0.5957511586266863,0.09617142641852122,0.680208395000763
-0.4262396984003382,0.5971231626615415,0.0872485809482901,0.6739075108968416
-0.4362732596958466,0.5983615326945055,0.07830620956153037,0.6674558087318953
-0.44620918461538295,0.5994659915828484,0.06934631352858195,0.6608547323735097
-0.45604524953492354,0.6004362921526698,0.06037089804173745,0.6541057591186744
-0.46577925317875135,0.6012722172542151,0.05138197176648687,0.6472103993631689
-0.4754090171120934,0.6019735798104731,0.04238154639198582,0.6401701962635415
-0.4849323862286464,0.6025402228590431,0.033371636180846584,0.6329867253917565
-0.49434722923288177,0.6029720195872623,0.02435425751835372,0.6256615943825868
0.5036514391170221,-0.6032688733605863,-0.015331428461203852,-0.6181964425738316
0.5128429336325818,-0.6034307177442153,-0.0063051682858725885,-0.6105929406394371
0.5219196557563662,-0.6034575165179624,0.0027225029632928855,-0.6028527902156083
0.530879574150827,-0.603349263684359,0.011749564926152142,-0.5949777235199857
0.5397206836186671,-0.6031059834699973,0.020773997378920796,-0.5869695029639843
0.5484410055515975,-0.6027277303201084,0.029793780686289306,-0.5788299207583698
0.5570385883731416,-0.6022145888863779,0.03880689625340985,-0.5705607985121706
0.5655115079753922,-0.6015666740080007,0.04781132697765119,-0.5621639868250065
0.5738578681496187,-0.6007841306859808,0.05680505770001804,-0.5536413648729318
0.5820758010106327,-0.5998671340506805,0.06578607565613702,-0.5449948399878832
0.5901634674148133,-0.5988158893226267,0.0747523709267057,-0.5362263472308245
0.5981190573717007,-0.5976306317665834,0.08370193688730554,-0.5273378489586882
0.6059407904490665,-0.5963116266389004,0.09263277065747662,-0.5183313343852063
0.6136269161713668,-0.5948591691281497,0.10154287354895596,-0.5092088191357318
0.6211757144114928,-0.5932735842890638,0.11043025151297571,-0.4999723447961492
0.6285854957757293,-0.5915552269697888,0.11929291558652473,-0.4906239784559746
0.6358546019818345,-0.5897044817324713,0.1281288823374712,-0.48116581224574834
0.6429814062301574,-0.5877217627671947,0.13693617430844696,-0.4715999628688252
0.6499643135677103,-0.585607513799285,0.14571282045939646,-0.46192857112766156
0.6568017612451131,-0.5833622079900064,0.15445685660868727,-0.45215380144471345
