q0 (scalar),q1,q2,q3
0.7427029505553022,-0.1004801245767493,-0.6520722716380591,-0.11444572671039546
0.7447131024066719,-0.11265556903413629,-0.6500793994888416,-0.10053801385372672
0.7464628443398603,-0.12479162029779531,-0.6478592087619258,-0.08659514504790505
0.7479515645083026,-0.13688403465547483,-0.6454124758095529,-0.07262199580984184
0.7491787423390478,-0.14892858365379685,-0.6427400562008345,-0.0586234522448548
0.7501439487147924,-0.16092105557685488,-0.6398428844225812,-0.04460440933810344
0.7508468461239329,-0.17285725691895903,-0.6367219735525317,-0.030569769242919795
0.7512871887785862,-0.1847330138510134,-0.6333784149051017,-0.016524439566632146
0.7514648227005367,-0.19654417368001323,-0.6298133776497754,-0.002473331654482079
0.7513796857750792,-0.2082866063011505,-0.6260281084022724,0.01157864112776583
0.7510318077727378,-0.21995620564202223,-0.6220239307886332,0.025626565111920963
0.7504213103388578,-0.2315488910984334,-0.6178022449823759,0.03966552804556881
0.7495484069510673,-0.2430606089612962,-0.6133645272148869,0.05369062080977886
0.7484134028446294,-0.2544873338341228,-0.6087123292592139,0.06769693913571599
0.747016694905708,-0.26582507004061906,-0.6038472778874454,0.08167958531955644
0.7453587715325856,-0.27706985302188536,-0.5987710743018643,0.0956336699351078
0.7434402124648808,-0.2882177507227359,-0.5934854935400735,0.10955431354353483
0.7412616885808261,-0.29926486496665333,-0.5879923838543053,0.12343664839959266
0.7388239616626765,-0.31020733281889484,-0.5822936660651267,0.1372758201537707
0.7361278841303301,-0.32104132793727763,-0.5763913328897714,0.15106698954975353
0.7331743987432576,-0.3317630619101659,-0.5702874482453294,0.1648053341166022
0.7299645382708372,-0.34236878558119666,-0.5639841465270407,0.17848604985506802
0.726499425131219,-0.352854790360277,-0.5574836318619434,0.19210435291744546
0.7227802709988407,-0.36321740952039816,-0.5507881773381389,0.20565548128037986
0.7188083763807296,-0.373453019479809,-0.5439001242099428,0.2191346964100428
0.7145851301617453,-0.3835580410691039,-0.5368218810791987,0.2325372849190939
0.7101120091189159,-0.3935289407827803,-0.5295559230530434,0.2458585602148496
0.7053905774050424,-0.40336223201482796,-0.5221047908784154,0.25909386413808233
0.7004224860017473,-0.4130544762779196,-0.5144710900536117,0.27223856859187745
0.6952094721421634,-0.4226022844057743,-0.5066574899172013,0.2852880771599768
0.6897533587034607,-0.43200231773827547,-0.49866672271461615,0.29823782671404614
0.6840560535694262,-0.44125128928892715,-0.4905015826427448,0.3110832890093013
0.6781195489633193,-0.4503459648942412,-0.482164924872862,0.32381997226793585
0.6719459207512332,-0.45928316434465444,-0.47365966455223835,0.3364434227497988
0.6655373277162111,-0.4680597624965777,-0.4649887757847763,0.3489492263097697
0.658896010803367,-0.47667269036519105,-0.4561552905910317,0.361333009941289
0.652024292336275,-0.4851189361976,-0.4471622978479812,0.3735904433055027
0.6449245752049045,-0.49339554652598056,-0.438012942208911,0.38571724024548815
0.6375993420253817,-0.5014996272003419,-0.42871042300379864,0.3977091602850285
0.6300511542718725,-0.5094283444005477,-0.41925799312057804,0.4095620101114156
0.6222826513808913,-0.5171789256272415,-0.40965895786767553,0.4212716450417596
0.6142965498283479,-0.5247486606713284,-0.39991667381821544,0.4328339704722937
