q0 (scalar),q1,q2,q3
0.3397812486256307,0.6574427957926676,-0.511331793296439,0.43687237324758366
0.33155282342754727,0.6477665241896059,-0.5235358275369013,0.4431495150643746
0.32320846144341503,0.6378637427708588,-0.5355567927249015,0.44927169716770415
0.31475108051449996,0.6277379143229552,-0.5473904853912767,0.45523677876411034
0.3061836380023264,0.6173925796271023,-0.5590327675519776,0.46104267399474974
0.29750912975455224,0.6068313562210511,-0.5704795681550314,0.4666873526647767
0.28873058905738636,0.5960579371341228,-0.581726884504099,0.47216884095325845
-0.27985108557491445,-0.585076089595837,0.5927707836581316,-0.47748522210337635
-0.2708737242757049,-0.5738896537185936,0.6036074038066334,-0.48263463709267507
-0.2618016443470686,-0.5625025411548691,0.6142329556200531,-0.48761528528312126
-0.25263801809735403,-0.550918733729398,0.6246437235748294,-0.4924254250507479
-0.24338604984666015,-0.5391422820468147,0.6348360672526288,-0.4970633743946618
-0.23404897480635528,-0.5271773040752457,0.6448064226133199,-0.5015275115252031
-0.22463005794779495,-0.515027983706346,0.6545513032412411,-0.5058162754310491
-0.215132592860632,-0.5026985692922837,0.6640673015643236,-0.5099281664250664
-0.20555990060112056,-0.490193372160184,0.6733510900456452,-0.5138617466687184
-0.19591532853081503,-0.47751676510455193,0.6823994223469972,-0.5176156406748463
-0.1862022491460708,-0.4646731808582012,0.6912091344640584,-0.5211885357886465
-0.1764240588987562,-0.45166711054222586,0.6997771458327773,-0.5245791826466782
-0.16658417700858658,-0.43850310209555093,0.7081004604065797,-0.5277863956137374
-0.1566860442674989,-0.42518575868461983,0.7161761677040194,-0.5308090531974489
-0.14673312183648102,-0.4117197370937652,0.7240014438265108,-0.5336460984404262
-0.13672889003527963,-0.39810974609683514,0.7315735524457844,-0.5362965392898682
-0.1266768471254083,-0.3843605448106364,0.738889845760721,-0.5387594489444567
-0.11658050808688183,-0.37047694103077583,0.7459477654232302,-0.5410339661784399
-0.10644340338910442,-0.3564637895504784,0.7527448434328485,-0.5431192956427834
-0.09626907775634155,-0.3423259904629732,0.7592787029997455,-0.5450147081432869
-0.08606108892820745,-0.3280684874480365,0.7655470593758354,-0.5467195408955672
-0.0758230064156007,-0.3136962660432957,0.7715477206537035,-0.54823319775682
-0.065558410252525,-0.2992143519008951,0.7772785885330682,-0.5495551494342769
-0.055270889744228585,-0.28462780903013557,0.7827376590545111,-0.5506849336702885
-0.04496404221210299,-0.2699417380267003,0.7879230233002179,-0.5516221554039656
-0.034641471735778244,-0.25516127428908864,0.7928328680614849,-0.5523664869093237
-0.02430678789285468,-0.24029158622287863,0.7974654764727588,-0.5529176679098803
-0.013963604496712554,-0.22533787343344866,0.8018192286119874,-0.5532755056696692
-0.0036155383328405604,-0.21030536490778928,0.8058926020670701,-0.5534398750606361
0.006733792105875518,-0.19519931718603994,0.8096841724682131,-0.5534107186063923
0.01708076788446059,-0.1800250125233918,0.8131926139860003,-0.5531880465023136
0.027421770891312577,-0.16478775704299894,0.816416699795006,-0.5527719366119748
0.03775318510337754,-0.1494928788805421,0.8193553025027903,-0.5521625344399227
0.04807139785059376,-0.13414572632109648,0.8220073945441226,-0.5513600530807964
0.058372801079163546,-0.11875166592895306,0.8243720485402993,-0.5503647731448127
