q0 (scalar),q1,q2,q3
0.7427029505553022,-0.1004801245767493,-0.6520722716380591,-0.11444572671039546
0.7456681889506043,-0.11905975697137978,-0.6489370363479755,-0.09319039174157456
0.7480252496754161,-0.13754228252047632,-0.6452725187029394,-0.07185904935256154
0.7497722102772012,-0.1559126266110947,-0.6410817075361043,-0.050469097692177535
0.7509076459098356,-0.17415580612709733,-0.6363680209331694,-0.029037982711806187
0.751430630495731,-0.19225694166959778,-0.6311353034445393,-0.007583183936225287
0.7513407374811572,-0.21020126969281167,-0.6253878229496539,0.013877799792944377
0.7506380401841467,-0.22797415454541664,-0.6191302671760446,0.03532746458954495
0.7493231117346941,-0.24556110040759938,-0.6123677398759562,0.05674831579930258
0.7473970246073035,-0.2629477631140542,-0.6051057566636538,0.07812288226871796
0.7448613497462633,-0.28011996185329,-0.5973502405168087,0.09943373059478981
0.7417181552843606,-0.2970636907337036,-0.5891075169456322,0.12066347934394878
0.7379700048560833,-0.3137651302069855,-0.5803843088336996,0.14179481322860357
0.733619955506683,-0.3302106583395424,-0.5711877309546695,0.16281049722973795
0.7286715551988046,-0.3463868619227408,-0.5615252841693721,0.18369339065403967
0.723128839918717,-0.36228054741291293,-0.5514048493079998,0.20442646111409538
0.7169963303845053,-0.37787875169220014,-0.5408346807423895,0.2249927984202507
0.710279028358908,-0.39316875264145734,-0.5298233996536379,0.24537562837280288
0.7029824125698075,-0.4081380795165963,-0.5183799870005421,0.2655583264432791
0.6951124342417014,-0.4227745231199035,-0.5065137761946026,0.28552443133364
0.6866755122417982,-0.4370661457580363,-0.49423444548755685,0.3052576584023509
0.6776785278446968,-0.45100129097857744,-0.4815520100776596,0.32474191294636834
